

  Energy      1          2.969 eV   S

  Transition         Weight       KS [eV]
 =============================================
   35   ->    81     0.0000      20.083
   10   ->   102     0.0000      44.612
   22   ->    69     0.0000      19.200
    3   ->    62     0.0000      23.306
   28   ->    96     0.0000      31.835
   37   ->    88     0.0000      22.842
   14   ->    96     0.0000      35.832
   18   ->    58     0.0000      12.746
   20   ->    91     0.0000      28.847
   17   ->    90     0.0000      29.259
    4   ->    58     0.0000      20.537
    9   ->    68     0.0000      24.362
   10   ->    99     0.0000      42.436
   41   ->    59     0.0000       8.906
   48   ->    77     0.0000      17.090
   26   ->    65     0.0000      15.005
    2   ->    57     0.0000      20.957
   25   ->    78     0.0000      21.261
   37   ->    70     0.0000      17.031
   28   ->    55     0.0000       9.736
   15   ->    71     0.0000      22.530
   29   ->   103     0.0000      37.691
   14   ->    89     0.0000      29.272
    6   ->    60     0.0000      18.842
   33   ->    81     0.0000      20.439
    7   ->    70     0.0000      25.983
   49   ->    84     0.0000      17.806
   27   ->    50     0.0000       6.575
   28   ->    53     0.0000       8.911
   15   ->    89     0.0000      28.883
   35   ->    67     0.0000      15.031
   22   ->    96     0.0000      33.259
   42   ->    80     0.0000      19.106
   31   ->    67     0.0000      15.517
    5   ->    71     0.0000      27.169
   42   ->    62     0.0000      10.942
   15   ->    75     0.0000      23.880
   37   ->    75     0.0000      19.187
   29   ->    54     0.0000       9.207
   47   ->    77     0.0000      17.665
   41   ->   104     0.0000      37.990
   18   ->    70     0.0000      20.668
   33   ->    58     0.0000       9.713
   20   ->   109     0.0000      54.357
    9   ->    58     0.0000      17.816
   15   ->    69     0.0000      21.383
   35   ->    86     0.0000      21.162
   22   ->    72     0.0000      20.719
   34   ->    84     0.0000      21.141
    6   ->   104     0.0000      47.552
   38   ->   101     0.0000      34.838
   39   ->    88     0.0000      22.572
   48   ->    74     0.0000      16.752
   49   ->    55     0.0000       5.792
   14   ->    76     0.0000      24.363
   18   ->    72     0.0000      21.846
   32   ->    50     0.0000       6.097
   33   ->    66     0.0000      15.032
    6   ->    58     0.0000      18.121
   36   ->    64     0.0000      13.152
   12   ->    65     0.0000      20.760
    7   ->    57     0.0000      17.820
   28   ->    52     0.0000       7.936
   28   ->    89     0.0000      25.276
   29   ->    73     0.0000      19.688
   31   ->    65     0.0000      14.300
   35   ->    72     0.0000      18.456
   34   ->    72     0.0000      18.687
   39   ->    68     0.0000      15.384
   49   ->    59     0.0000       6.599
   32   ->    64     0.0000      13.808
   28   ->    99     0.0000      34.887
    9   ->    91     0.0000      34.157
   39   ->    94     0.0000      27.879
   15   ->    95     0.0000      33.546
    9   ->    89     0.0000      32.896
   36   ->    86     0.0000      20.930
    8   ->    57     0.0000      17.654
   48   ->    57     0.0000       6.648
   20   ->    72     0.0000      21.606
   36   ->    68     0.0000      15.670
    9   ->    97     0.0000      40.917
   32   ->    63     0.0000      12.983
    8   ->    60     0.0000      18.617
   13   ->    88     0.0000      28.360
   35   ->    61     0.0000      10.184
   41   ->   109     0.0000      50.411
   27   ->    54     0.0000       9.428
   31   ->    75     0.0000      19.920
   48   ->    80     0.0000      17.586
   17   ->    63     0.0000      16.274
   41   ->    56     0.0000       8.285
   41   ->    73     0.0000      18.209
   38   ->    67     0.0000      14.736
   39   ->    96     0.0000      30.478
   19   ->    64     0.0000      16.698
   28   ->    98     0.0000      33.753
   14   ->    67     0.0000      19.867
   28   ->    57     0.0000       9.955
   16   ->    83     0.0000      24.756
   36   ->    72     0.0000      18.224
   20   ->    73     0.0000      22.155
    4   ->    59     0.0000      20.884
   11   ->    75     0.0000      27.036
   37   ->    99     0.0000      33.801
   36   ->    96     0.0000      30.764
   26   ->    63     0.0000      13.750
   31   ->    95     0.0000      29.586
   44   ->    56     0.0000       7.416
   26   ->    70     0.0000      18.469
   49   ->    79     0.0000      16.910
   31   ->    84     0.0000      21.397
   36   ->   103     0.0000      36.777
   17   ->    88     0.0000      26.805
   33   ->    93     0.0000      27.324
   17   ->    76     0.0000      23.242
    1   ->    69     0.0000      28.914
    9   ->    60     0.0000      18.537
    8   ->    89     0.0000      32.976
   33   ->    71     0.0000      18.440
   33   ->    73     0.0000      19.362
   36   ->    69     0.0000      16.705
    9   ->    99     0.0000      42.507
   25   ->    54     0.0000       9.852
   21   ->    66     0.0000      17.209
   26   ->    73     0.0000      20.197
   34   ->    60     0.0000      10.308
   20   ->    65     0.0000      16.963
   19   ->    90     0.0000      28.859
   35   ->    73     0.0000      19.006
   49   ->    60     0.0000       6.973
   38   ->    63     0.0000      12.264
    3   ->   107     0.0000      55.979
   38   ->    51     0.0000       5.996
    5   ->    73     0.0000      28.091
   30   ->    82     0.0000      20.931
   22   ->   100     0.0000      36.486
   33   ->    98     0.0000      33.270
   26   ->    59     0.0000      10.895
   34   ->    99     0.0000      34.278
   31   ->    52     0.0000       7.582
    5   ->   100     0.0000      43.309
    7   ->    89     0.0000      33.141
   23   ->    58     0.0000      10.942
   17   ->    96     0.0000      34.711
   28   ->    94     0.0000      29.236
   32   ->    91     0.0000      26.122
   13   ->    73     0.0000      24.276
   40   ->    70     0.0000      16.642
   13   ->    69     0.0000      22.207
   31   ->    57     0.0000       9.601
   36   ->   108     0.0000      45.427
   33   ->    69     0.0000      17.293
   10   ->   101     0.0000      43.521
   17   ->   105     0.0000      44.310
   23   ->    99     0.0000      35.633
   32   ->    65     0.0000      14.238
    4   ->    57     0.0000      20.295
   33   ->    70     0.0000      17.634
    2   ->    63     0.0000      24.401
   23   ->    83     0.0000      22.403
   29   ->    86     0.0000      21.844
   30   ->    79     0.0000      20.613
   20   ->    64     0.0000      16.533
   16   ->    68     0.0000      19.841
   37   ->    72     0.0000      18.209
   48   ->    85     0.0000      18.477
   17   ->    70     0.0000      20.993
   12   ->    99     0.0000      40.994
   12   ->    64     0.0000      20.330
   32   ->    60     0.0000      10.502
   38   ->    87     0.0000      22.377
   16   ->    89     0.0000      28.375
    4   ->   108     0.0000      56.840
   19   ->   108     0.0000      48.974
   16   ->    57     0.0000      13.054
   21   ->    64     0.0000      15.917
   36   ->    70     0.0000      17.046
   31   ->    88     0.0000      23.576
   16   ->    86     0.0000      25.101
   37   ->    97     0.0000      32.210
   32   ->   100     0.0000      34.648
   39   ->   109     0.0000      50.690
   13   ->   100     0.0000      39.493
   35   ->    50     0.0000       5.672
   32   ->    73     0.0000      19.431
    9   ->   104     0.0000      47.247
   19   ->    63     0.0000      15.874
   39   ->    95     0.0000      28.582
   12   ->    75     0.0000      26.380
   38   ->    64     0.0000      13.089
   39   ->    63     0.0000      12.041
    8   ->   104     0.0000      47.327
    8   ->    90     0.0000      34.083
   27   ->    59     0.0000      10.607
   15   ->   104     0.0000      43.234
   27   ->    83     0.0000      21.721
   21   ->    57     0.0000      11.648
    6   ->    87     0.0000      31.436
   16   ->    95     0.0000      33.039
   15   ->    87     0.0000      27.118
   29   ->    81     0.0000      20.765
   28   ->   105     0.0000      41.435
   36   ->    88     0.0000      22.858
   34   ->    96     0.0000      31.226
   48   ->    79     0.0000      17.547
   16   ->    84     0.0000      24.850
   22   ->    62     0.0000      14.152
   48   ->    78     0.0000      17.467
   33   ->    76     0.0000      19.883
    8   ->    66     0.0000      23.215
   33   ->   104     0.0000      39.144
   31   ->    89     0.0000      24.923
   19   ->   103     0.0000      40.324
   16   ->    65     0.0000      17.752
   15   ->    83     0.0000      25.264
   16   ->    81     0.0000      24.022
    9   ->    69     0.0000      25.396
   13   ->    86     0.0000      26.433
   39   ->    87     0.0000      22.154
   41   ->    89     0.0000      23.639
   13   ->    57     0.0000      14.385
   17   ->    84     0.0000      24.626
   41   ->    97     0.0000      31.660
   17   ->    72     0.0000      22.172
   15   ->    65     0.0000      18.260
   18   ->    57     0.0000      12.504
   21   ->    75     0.0000      21.967
    6   ->    66     0.0000      23.440
   20   ->    75     0.0000      22.584
   16   ->    76     0.0000      23.465
   42   ->    79     0.0000      19.067
   24   ->    50     0.0000       7.154
   32   ->    87     0.0000      23.097
   32   ->    59     0.0000      10.128
   21   ->   109     0.0000      53.741
   33   ->    87     0.0000      23.028
   47   ->    54     0.0000       6.634
   43   ->    55     0.0000       7.333
    5   ->   104     0.0000      47.873
    9   ->   103     0.0000      45.469
   35   ->    75     0.0000      19.434
    2   ->    89     0.0000      36.279
    6   ->   103     0.0000      45.773
    5   ->    99     0.0000      43.133
   37   ->    87     0.0000      22.425
   36   ->    65     0.0000      13.582
   19   ->    70     0.0000      20.593
   40   ->    86     0.0000      20.526
   23   ->    73     0.0000      20.591
   48   ->    82     0.0000      17.865
   31   ->   105     0.0000      41.081
   24   ->    79     0.0000      21.496
   32   ->    69     0.0000      17.361
   19   ->    86     0.0000      24.477
   14   ->   104     0.0000      43.624
   16   ->    72     0.0000      22.395
   39   ->    55     0.0000       8.379
   13   ->    71     0.0000      23.354
   32   ->    79     0.0000      20.439
   37   ->    89     0.0000      24.189
   23   ->    65     0.0000      15.398
   39   ->    54     0.0000       8.008
    1   ->    89     0.0000      36.414
   48   ->    54     0.0000       6.058
   15   ->   103     0.0000      41.455
   33   ->    90     0.0000      25.900
   46   ->    57     0.0000       7.300
   22   ->    98     0.0000      35.177
   47   ->    59     0.0000       7.812
   20   ->    70     0.0000      20.427
   32   ->    88     0.0000      23.514
   19   ->    75     0.0000      22.749
   35   ->    93     0.0000      26.968
   34   ->    75     0.0000      19.665
   35   ->    58     0.0000       9.356
   37   ->   102     0.0000      35.977
   36   ->    93     0.0000      26.736
   28   ->    76     0.0000      20.366
   37   ->    84     0.0000      20.664
   34   ->    73     0.0000      19.236
    1   ->    57     0.0000      21.092
    1   ->    73     0.0000      30.983
   10   ->    73     0.0000      27.394
    3   ->   102     0.0000      47.641
   21   ->   108     0.0000      48.193
   20   ->    58     0.0000      12.506
   15   ->    67     0.0000      19.477
   32   ->    55     0.0000       9.321
    7   ->    58     0.0000      18.061
   15   ->    64     0.0000      17.830
   10   ->    81     0.0000      28.471
   13   ->    58     0.0000      14.627
   27   ->    57     0.0000      10.018
   31   ->    73     0.0000      19.492
   19   ->    71     0.0000      21.398
   45   ->    60     0.0000       8.342
   16   ->    93     0.0000      30.907
   24   ->    63     0.0000      14.041
    2   ->    73     0.0000      30.848
   19   ->   102     0.0000      39.539
   10   ->    91     0.0000      34.086
   27   ->    67     0.0000      15.934
   21   ->    67     0.0000      17.564
   32   ->    96     0.0000      31.420
   24   ->    55     0.0000      10.378
   18   ->    76     0.0000      22.916
   27   ->    82     0.0000      21.235
    2   ->   107     0.0000      56.404
   42   ->    55     0.0000       7.949
   12   ->    88     0.0000      30.036
   49   ->    57     0.0000       6.010
   30   ->    81     0.0000      20.682
   27   ->    96     0.0000      31.899
   28   ->    71     0.0000      18.923
   36   ->    73     0.0000      18.774
   20   ->    66     0.0000      17.825
   39   ->    61     0.0000       9.667
   34   ->    61     0.0000      10.415
   11   ->    88     0.0000      30.692
    8   ->    94     0.0000      36.936
   20   ->    88     0.0000      26.239
   37   ->    71     0.0000      17.837
    7   ->   105     0.0000      49.299
   28   ->    80     0.0000      20.892
   11   ->    69     0.0000      24.539
    1   ->    64     0.0000      25.361
   17   ->    73     0.0000      22.721
   22   ->    59     0.0000      11.967
   29   ->    87     0.0000      23.354
   21   ->    58     0.0000      11.890
   18   ->    98     0.0000      36.303
    3   ->   106     0.0000      55.205
    3   ->    70     0.0000      28.695
   40   ->    55     0.0000       8.260
    5   ->    95     0.0000      38.185
   41   ->    91     0.0000      24.901
   18   ->   102     0.0000      39.613
   28   ->    65     0.0000      14.653
   16   ->   102     0.0000      40.163
   36   ->   104     0.0000      38.556
   32   ->    51     0.0000       6.716
   16   ->    88     0.0000      27.028
    5   ->    90     0.0000      34.630
   20   ->   105     0.0000      43.744
    1   ->    68     0.0000      27.880
    7   ->    98     0.0000      41.618
   29   ->   100     0.0000      34.905
   11   ->   100     0.0000      41.825
   27   ->    64     0.0000      14.287
   41   ->    86     0.0000      20.365
    9   ->    94     0.0000      36.856
    3   ->    67     0.0000      26.448
   39   ->    67     0.0000      14.513
   31   ->    64     0.0000      13.870
   24   ->    83     0.0000      22.300
   14   ->    94     0.0000      33.232
   23   ->    89     0.0000      26.021
   41   ->    88     0.0000      22.292
   29   ->    55     0.0000       9.578
    7   ->    60     0.0000      18.782
   17   ->    93     0.0000      30.683
   16   ->    63     0.0000      16.498
   43   ->    79     0.0000      18.450
   38   ->    99     0.0000      33.753
    7   ->    97     0.0000      41.162
   23   ->   104     0.0000      40.372
   16   ->   105     0.0000      44.534
   42   ->    58     0.0000       8.410
   14   ->    62     0.0000      16.725
