    132.00    -52.033925    -51.927830    -51.896152    -51.891264    -51.880460    -51.877005    -51.896152    -51.850067
    132.50    -52.035143    -51.929526    -51.896451    -51.893438    -51.882523    -51.877415    -51.896451    -51.850022
    133.00    -52.032174    -51.927622    -51.893004    -51.891608    -51.880693    -51.874189    -51.893004    -51.849891
    133.50    -52.026926    -51.924028    -51.887756    -51.887682    -51.876915    -51.869271    -51.887756    -51.849752
    134.00    -52.021604    -51.920874    -51.883794    -51.882875    -51.873394    -51.864795    -51.883794    -51.850123
    134.50    -52.017875    -51.919717    -51.881572    -51.879881    -51.871796    -51.862278    -51.881572    -51.850052
    135.00    -52.016800    -51.921509    -51.882041    -51.879725    -51.873184    -51.862637    -51.882041    -51.850047
    135.50    -52.018590    -51.926386    -51.885300    -51.882654    -51.877620    -51.866007    -51.885300    -51.850062
    136.00    -52.022611    -51.933531    -51.890718    -51.887925    -51.884433    -51.871718    -51.890718    -51.850148
    136.50    -52.027507    -51.941551    -51.896864    -51.894144    -51.892123    -51.878305    -51.896864    -51.850258
    137.00    -52.031458    -51.948551    -51.901916    -51.899491    -51.898756    -51.883946    -51.901916    -51.850393
    137.50    -52.032584    -51.952508    -51.903962    -51.902308    -51.901977    -51.886653    -51.903962    -51.850493
    138.00    -52.029511    -51.952007    -51.901623    -51.901366    -51.900227    -51.885050    -51.901623    -51.850517
    138.50    -52.021950    -51.946724    -51.895569    -51.894650    -51.893878    -51.878811    -51.895569    -51.850838
    139.00    -52.010755    -51.937587    -51.885918    -51.883933    -51.883860    -51.868829    -51.885918    -51.850699
    139.50    -51.998495    -51.927091    -51.874944    -51.872629    -51.872004    -51.857561    -51.874944    -51.850485
    140.00    -51.988430    -51.918496    -51.865944    -51.863445    -51.862159    -51.848341    -51.865944    -51.850298
    140.50    -51.983320    -51.914598    -51.861716    -51.859070    -51.857159    -51.843856    -51.861716    -51.850230
    141.00    -51.984242    -51.916403    -51.863337    -51.860544    -51.858119    -51.845256    -51.863337    -51.850303
    141.50    -51.990034    -51.922746    -51.869643    -51.866740    -51.863910    -51.851342    -51.869643    -51.850483
    142.00    -51.997826    -51.930758    -51.877766    -51.874752    -51.871592    -51.859318    -51.877766    -51.850701
    142.50    -52.004448    -51.937344    -51.884461    -51.881448    -51.878141    -51.865976    -51.884461    -51.850825
    143.00    -52.007845    -51.940336    -51.887638    -51.884772    -51.881427    -51.869300    -51.887638    -51.850811
    143.50    -52.007704    -51.939497    -51.887019    -51.884447    -51.881139    -51.869012    -51.887019    -51.850735
    144.00    -52.005168    -51.935969    -51.883712    -51.881580    -51.878456    -51.866219    -51.883712    -51.850610
    144.50    -52.002090    -51.931604    -51.879604    -51.878097    -51.875194    -51.862773    -51.879604    -51.850495
    145.00    -52.000305    -51.928276    -51.876533    -51.875798    -51.873152    -51.860547    -51.876533    -51.850390
    145.50    -52.001129    -51.927299    -51.875997    -51.875924    -51.873682    -51.860820    -51.875997    -51.849958
    146.00    -52.005418    -51.929568    -51.879736    -51.878376    -51.877494    -51.864595    -51.864595    -51.849983
    146.50    -52.011424    -51.933993    -51.885447    -51.883059    -51.882801    -51.870307    -51.870307    -51.850049
    147.00    -52.020269    -51.941148    -51.894072    -51.891316    -51.889846    -51.878932    -51.878932    -51.850126
    147.50    -52.030203    -51.949355    -51.903896    -51.900515    -51.897722    -51.888792    -51.888792    -51.850279
    148.00    -52.039003    -51.956427    -51.912732    -51.908432    -51.904316    -51.897591    -51.897591    -51.850420
    148.50    -52.044418    -51.960151    -51.918257    -51.912818    -51.907490    -51.903117    -51.903117    -51.850554
    149.00    -52.044801    -51.958955    -51.918861    -51.912062    -51.905558    -51.903684    -51.903684    -51.850610
    149.50    -52.039782    -51.952428    -51.914136    -51.905794    -51.898885    -51.898297    -51.898885    -51.851131
    150.00    -52.030731    -51.942018    -51.905379    -51.895456    -51.890018    -51.887114    -51.887114    -51.850952
    150.50    -52.021271    -51.931345    -51.896139    -51.884747    -51.880668    -51.875817    -51.875817    -51.850713
    151.00    -52.014848    -51.923783    -51.889790    -51.877075    -51.874208    -51.867887    -51.867887    -51.850584
    151.50    -52.013902    -51.921771    -51.888734    -51.874990    -51.873042    -51.865692    -51.865692    -51.850558
    152.00    -52.018469    -51.925383    -51.893044    -51.878491    -51.877205    -51.869340    -51.869340    -51.850712
    152.50    -52.026166    -51.932235    -51.900337    -51.885233    -51.884387    -51.876413    -51.876413    -51.850944
    153.00    -52.033499    -51.938833    -51.907155    -51.891830    -51.891059    -51.883378    -51.883378    -51.851129
    153.50    -52.037620    -51.942365    -51.910651    -51.895400    -51.894481    -51.887352    -51.887352    -51.851182
    154.00    -52.037432    -51.941810    -51.909765    -51.894918    -51.893522    -51.887238    -51.887238    -51.851110
    154.50    -52.033631    -51.937825    -51.905266    -51.891080    -51.888986    -51.883767    -51.883767    -51.850986
    155.00    -52.028013    -51.932281    -51.898986    -51.885720    -51.882707    -51.878738    -51.878738    -51.850836
    155.50    -52.022655    -51.927217    -51.892967    -51.880876    -51.876724    -51.874298    -51.874298    -51.850742
    156.00    -52.019274    -51.924424    -51.888998    -51.878304    -51.872828    -51.872130    -51.872130    -51.850655
    156.50    -52.018885    -51.924844    -51.888131    -51.878981    -51.873321    -51.872035    -51.873321    -51.850364
    157.00    -52.021682    -51.928780    -51.890597    -51.883027    -51.878066    -51.874648    -51.878066    -51.850409
    157.50    -52.026947    -51.935404    -51.895641    -51.889688    -51.885646    -51.879802    -51.885646    -51.850526
    158.00    -52.033263    -51.943264    -51.901811    -51.897474    -51.894571    -51.886156    -51.894571    -51.850661
    158.50    -52.038719    -51.950411    -51.907230    -51.904474    -51.902857    -51.891685    -51.902857    -51.850772
    159.00    -52.041281    -51.954737    -51.909792    -51.908543    -51.908469    -51.894394    -51.908469    -51.850892
    159.50    -52.039324    -51.954580    -51.909673    -51.908019    -51.907945    -51.892584    -51.907945    -51.850712
    160.00    -52.032590    -51.949683    -51.905915    -51.902497    -51.901468    -51.886180    -51.901468    -51.850656
    160.50    -52.021995    -51.940852    -51.897966    -51.892931    -51.891314    -51.876063    -51.891314    -51.850530
    161.00    -52.009882    -51.930393    -51.888094    -51.881590    -51.879752    -51.864575    -51.879752    -51.850317
    161.50    -51.999473    -51.921601    -51.879523    -51.871696    -51.870042    -51.854865    -51.870042    -51.850147
    162.00    -51.993762    -51.917213    -51.875172    -51.866279    -51.865103    -51.849999    -51.865103    -51.850052
    162.50    -51.994205    -51.918833    -51.876534    -51.866795    -51.866391    -51.851324    -51.866391    -51.850099
    163.00    -51.999946    -51.925528    -51.882715    -51.873050    -51.872426    -51.858093    -51.873050    -51.850225
    163.50    -52.008178    -51.934459    -51.890911    -51.882201    -51.880327    -51.867354    -51.882201    -51.850429
    164.00    -52.015440    -51.942199    -51.897658    -51.890456    -51.887075    -51.875719    -51.890456    -51.850579
    164.50    -52.019354    -51.946370    -51.900507    -51.895399    -51.890364    -51.880809    -51.895399    -51.850596
    165.00    -52.019293    -51.946346    -51.898903    -51.896440    -51.889532    -51.882035    -51.896440    -51.850542
    165.50    -52.016168    -51.943037    -51.894418    -51.893830    -51.885525    -51.880196    -51.893830    -51.851402
    166.00    -52.011495    -51.937996    -51.890773    -51.887098    -51.879932    -51.876698    -51.890773    -51.851262
    166.50    -52.007021    -51.932971    -51.887328    -51.880309    -51.874466    -51.873364    -51.887328    -51.851181
    167.00    -52.004466    -51.929718    -51.885766    -51.875292    -51.871911    -51.870882    -51.885766    -51.851127
    167.50    -52.004623    -51.929029    -51.886878    -51.873060    -51.872913    -51.869936    -51.886878    -51.851128
    168.00    -52.007480    -51.930895    -51.890618    -51.876800    -51.873272    -51.871692    -51.890618    -51.851172
    168.50    -52.012270    -51.934582    -51.896179    -51.882288    -51.875673    -51.875379    -51.896179    -51.851243
    169.00    -52.017604    -51.938703    -51.902174    -51.888136    -51.879647    -51.878838    -51.902174    -51.851354
    169.50    -52.021749    -51.941599    -51.906834    -51.892612    -51.882763    -51.881036    -51.906834    -51.851470
    170.00    -52.023044    -51.941608    -51.908460    -51.894018    -51.883140    -51.880714    -51.908460    -51.851548
    170.50    -52.020423    -51.937664    -51.905986    -51.891286    -51.879710    -51.878755    -51.905986    -51.851576
    171.00    -52.013908    -51.929825    -51.899397    -51.884403    -51.872680    -51.872496    -51.899397    -51.851518
    171.50    -52.004864    -51.919458    -51.890022    -51.874771    -51.863746    -51.862938    -51.890022    -51.851359
    172.00    -51.995803    -51.909038    -51.880410    -51.864865    -51.854502    -51.853510    -51.880410    -51.851180
    172.50    -51.989699    -51.901647    -51.873534    -51.857695    -51.847773    -51.847185    -51.873534    -51.851043
    173.00    -51.988897    -51.899596    -51.871703    -51.855607    -51.846346    -51.845942    -51.871703    -51.850972
    173.50    -51.993986    -51.903473    -51.875617    -51.859226    -51.851546    -51.849561    -51.875617    -51.851078
    174.00    -52.003297    -51.911681    -51.883641    -51.866957    -51.861187    -51.857145    -51.883641    -51.851313
    174.50    -52.013536    -51.921001    -51.892484    -51.875542    -51.871904    -51.867752    -51.892484    -51.851516
    175.00    -52.021344    -51.928074    -51.898858    -51.881696    -51.880373    -51.876074    -51.898858    -51.851599
    175.50    -52.024746    -51.930961    -51.900937    -51.884657    -51.883555    -51.880064    -51.900937    -51.851612
    176.00    -52.023671    -51.929666    -51.898649    -51.884611    -51.881120    -51.879723    -51.898649    -51.851522
    176.50    -52.019535    -51.925640    -51.893448    -51.881688    -51.876470    -51.875845    -51.893448    -51.851369
    177.00    -52.014399    -51.920946    -51.887467    -51.877876    -51.872400    -51.869864    -51.887467    -51.851231
    177.50    -52.010216    -51.917497    -51.882696    -51.875125    -51.869466    -51.865129    -51.882696    -51.851146
    178.00    -52.008343    -51.916727    -51.880492    -51.874760    -51.869100    -51.863037    -51.880492    -51.851114
    178.50    -52.009325    -51.919069    -51.881401    -51.877285    -51.871809    -51.864092    -51.881401    -51.851137
    179.00    -52.012854    -51.924215    -51.885077    -51.882284    -51.877249    -51.867988    -51.885077    -51.851187
    179.50    -52.017873    -51.931035    -51.890500    -51.888700    -51.884290    -51.873632    -51.890500    -51.851306
    180.00    -52.022827    -51.937900    -51.896042    -51.894976    -51.891301    -51.879395    -51.896042    -51.851429
    180.50    -52.026037    -51.943131    -51.899987    -51.899325    -51.896569    -51.883597    -51.899987    -51.851523
    181.00    -52.026173    -51.945287    -51.900968    -51.900453    -51.898616    -51.884835    -51.900968    -51.851561
    181.50    -52.022679    -51.943742    -51.898393    -51.897732    -51.896886    -51.882517    -51.898393    -51.851529
    182.00    -52.015993    -51.938966    -51.892699    -51.891670    -51.891670    -51.877007    -51.892699    -51.851466
    182.50    -52.007461    -51.932235    -51.885159    -51.884351    -51.883579    -51.869651    -51.885159    -51.851353
    183.00    -51.999030    -51.925384    -51.877721    -51.876802    -51.875369    -51.862359    -51.877721    -51.851243
    183.50    -51.992799    -51.920549    -51.872408    -51.871195    -51.869211    -51.857194    -51.872408    -51.851127
    184.00    -51.990384    -51.919311    -51.870876    -51.869148    -51.866686    -51.855772    -51.870876    -51.851115
    184.50    -51.992154    -51.922073    -51.873417    -51.871029    -51.868199    -51.858460    -51.873417    -51.851177
    185.00    -51.996814    -51.927469    -51.878776    -51.875578    -51.872492    -51.863929    -51.878776    -51.851327
    185.50    -52.001908    -51.933077    -51.884494    -51.880305    -51.877108    -51.869795    -51.884494    -51.851484
    186.00    -52.005071    -51.936497    -51.888172    -51.882806    -51.879756    -51.873619    -51.888172    -51.851534
    186.50    -52.005161    -51.936586    -51.888702    -51.881940    -51.879258    -51.874296    -51.888702    -51.851494
    187.00    -52.002561    -51.933766    -51.886470    -51.878091    -51.876033    -51.872211    -51.886470    -51.851392
    187.50    -51.998720    -51.929447    -51.882923    -51.872780    -51.871530    -51.868811    -51.882923    -51.851278
    188.00    -51.995404    -51.925396    -51.879827    -51.867773    -51.867516    -51.865862    -51.879827    -51.851189
    188.50    -51.994069    -51.923106    -51.878602    -51.865483    -51.864748    -51.864601    -51.878602    -51.851114
    189.00    -51.995502    -51.923363    -51.880110    -51.866255    -51.866071    -51.864124    -51.880110    -51.851139
    189.50    -51.999693    -51.926158    -51.884263    -51.870409    -51.869454    -51.866367    -51.884263    -51.851192
    190.00    -52.005872    -51.930756    -51.890295    -51.876367    -51.874750    -51.870634    -51.890295    -51.851270
    190.50    -52.012698    -51.935855    -51.896864    -51.882826    -51.880658    -51.875660    -51.896864    -51.851362
    191.00    -52.018581    -51.939864    -51.902416    -51.888158    -51.885512    -51.879889    -51.888158    -51.851484
    191.50    -52.022002    -51.941668    -51.905433    -51.890954    -51.888051    -51.882061    -51.890954    -51.851522
    192.00    -52.023541    -51.941517    -51.906495    -51.891758    -51.888708    -51.882534    -51.891758    -51.851532
    192.50    -52.022957    -51.939279    -51.905322    -51.890365    -51.887242    -51.881031    -51.890365    -51.851541
    193.00    -52.020471    -51.935213    -51.902175    -51.886961    -51.883911    -51.877774    -51.886961    -51.851504
    193.50    -52.016690    -51.929925    -51.897659    -51.882187    -51.879357    -51.873404    -51.882187    -51.851438
    194.00    -52.012591    -51.924392    -51.892714    -51.877059    -51.874560    -51.868864    -51.877059    -51.851359
    194.50    -52.009503    -51.920055    -51.888781    -51.872906    -51.870848    -51.865519    -51.872906    -51.851262
    195.00    -52.008787    -51.918237    -51.887184    -51.871161    -51.869618    -51.864693    -51.871161    -51.851242
    195.50    -52.011127    -51.919695    -51.888642    -51.872472    -51.871590    -51.867106    -51.872472    -51.851269
    196.00    -52.015916    -51.923822    -51.892585    -51.876305    -51.876195    -51.872153    -51.876305    -51.851367
    196.50    -52.021398    -51.928937    -51.897332    -51.881641    -51.880979    -51.878076    -51.881641    -51.851733
    197.00    -52.025782    -51.933100    -51.900871    -51.886208    -51.884480    -51.883084    -51.886208    -51.851800
    197.50    -52.027727    -51.935008    -51.902007    -51.888594    -51.885874    -51.885580    -51.888594    -51.851814
    198.00    -52.027087    -51.934589    -51.900559    -51.888616    -51.886301    -51.884096    -51.888616    -51.851768
    198.50    -52.024671    -51.932614    -51.897372    -51.887045    -51.885244    -51.880982    -51.887045    -51.851681
    199.00    -52.021685    -51.930326    -51.893724    -51.885088    -51.883875    -51.877371    -51.885088    -51.851616
    199.50    -52.019211    -51.928771    -51.890662    -51.883753    -51.883349    -51.874418    -51.883753    -51.851560
    200.00    -52.017886    -51.928585    -51.888896    -51.884265    -51.883677    -51.872763    -51.883677    -51.851604
    200.50    -52.017775    -51.929760    -51.888454    -51.886616    -51.884852    -51.872468    -51.884852    -51.851641
    201.00    -52.018514    -51.931970    -51.890002    -51.888973    -51.886841    -51.873171    -51.886841    -51.851672
    201.50    -52.019412    -51.934411    -51.893582    -51.889760    -51.888952    -51.874105    -51.888952    -51.851726
    202.00    -52.019750    -51.936292    -51.896566    -51.890392    -51.890098    -51.874590    -51.890098    -51.851937
    202.50    -52.019249    -51.937482    -51.898491    -51.890847    -51.889818    -51.874457    -51.889818    -51.851946
